"","Target","ChoiceOption","ClipNumber","PID","condType","percent.chosen","Speaker","Recipient","dyad","recent.similarity"
"6302","Rob","Alicia",4,51,"Rival",0.25,"Rob","Alicia","AliciaRob",0.08540726
"6303","Rob","Alicia",4,52,"Rival",0.6,"Rob","Alicia","AliciaRob",0.08540726
"6304","Rob","Alicia",4,24,"Friend",0.2,"Rob","Alicia","AliciaRob",0.08540726
"6305","Rob","Alicia",4,25,"Friend",0.4,"Rob","Alicia","AliciaRob",0.08540726
"6306","Rob","Alicia",4,26,"Rival",0.666666666666667,"Rob","Alicia","AliciaRob",0.08540726
"6307","Rob","Alicia",4,27,"Win",0.6,"Rob","Alicia","AliciaRob",0.08540726
"6308","Rob","Alicia",4,28,"Friend",0.6,"Rob","Alicia","AliciaRob",0.08540726
"6309","Rob","Alicia",4,30,"Friend",0.25,"Rob","Alicia","AliciaRob",0.08540726
"6310","Rob","Alicia",4,31,"Friend",0.5,"Rob","Alicia","AliciaRob",0.08540726
"6311","Rob","Alicia",4,32,"Friend",0.2,"Rob","Alicia","AliciaRob",0.08540726
"6312","Rob","Alicia",4,33,"Win",0.4,"Rob","Alicia","AliciaRob",0.08540726
"6313","Rob","Alicia",4,34,"Rival",0.4,"Rob","Alicia","AliciaRob",0.08540726
"6314","Rob","Alicia",4,35,"Rival",0.6,"Rob","Alicia","AliciaRob",0.08540726
"6315","Rob","Alicia",4,36,"Friend",0.4,"Rob","Alicia","AliciaRob",0.08540726
"6316","Rob","Alicia",4,37,"Friend",0.8,"Rob","Alicia","AliciaRob",0.08540726
"6317","Rob","Alicia",4,39,"Rival",1,"Rob","Alicia","AliciaRob",0.08540726
"6318","Rob","Alicia",4,40,"Win",1,"Rob","Alicia","AliciaRob",0.08540726
"6319","Rob","Alicia",4,41,"Rival",0.6,"Rob","Alicia","AliciaRob",0.08540726
"6320","Rob","Alicia",4,53,"Win",0.2,"Rob","Alicia","AliciaRob",0.08540726
"6321","Rob","Alicia",4,54,"Rival",0.666666666666667,"Rob","Alicia","AliciaRob",0.08540726
"6322","Rob","Alicia",4,55,"Rival",0.8,"Rob","Alicia","AliciaRob",0.08540726
"6323","Rob","Alicia",4,56,"Friend",0.2,"Rob","Alicia","AliciaRob",0.08540726
"6324","Rob","Alicia",4,57,"Win",0.5,"Rob","Alicia","AliciaRob",0.08540726
"6325","Rob","Alicia",4,58,"Rival",1,"Rob","Alicia","AliciaRob",0.08540726
"6326","Rob","Alicia",4,59,"Friend",0.6,"Rob","Alicia","AliciaRob",0.08540726
"6327","Rob","Alicia",4,60,"Win",0.6,"Rob","Alicia","AliciaRob",0.08540726
"6328","Rob","Alicia",5,36,"Win",0.4,"Rob","Alicia","AliciaRob",0.25705862
"6329","Rob","Alicia",5,37,"Win",0.6,"Rob","Alicia","AliciaRob",0.25705862
"6330","Rob","Alicia",5,39,"Friend",0,"Rob","Alicia","AliciaRob",0.25705862
"6331","Rob","Alicia",5,40,"Win",0.75,"Rob","Alicia","AliciaRob",0.25705862
"6332","Rob","Alicia",5,41,"Win",0.2,"Rob","Alicia","AliciaRob",0.25705862
"6333","Rob","Alicia",5,42,"Rival",0,"Rob","Alicia","AliciaRob",0.25705862
"6334","Rob","Alicia",5,43,"Win",0,"Rob","Alicia","AliciaRob",0.25705862
"6335","Rob","Alicia",5,44,"Friend",0.6,"Rob","Alicia","AliciaRob",0.25705862
"6336","Rob","Alicia",5,45,"Win",1,"Rob","Alicia","AliciaRob",0.25705862
"6337","Rob","Alicia",5,46,"Friend",0.6,"Rob","Alicia","AliciaRob",0.25705862
"6338","Rob","Alicia",5,47,"Rival",0.4,"Rob","Alicia","AliciaRob",0.25705862
"6339","Rob","Alicia",5,48,"Win",0,"Rob","Alicia","AliciaRob",0.25705862
"6340","Rob","Alicia",5,49,"Win",0.4,"Rob","Alicia","AliciaRob",0.25705862
"6341","Rob","Alicia",5,50,"Friend",0.4,"Rob","Alicia","AliciaRob",0.25705862
"6342","Rob","Alicia",5,51,"Win",0.2,"Rob","Alicia","AliciaRob",0.25705862
"6343","Rob","Alicia",5,52,"Rival",0.8,"Rob","Alicia","AliciaRob",0.25705862
"6344","Rob","Alicia",5,53,"Rival",0.8,"Rob","Alicia","AliciaRob",0.25705862
"6345","Rob","Alicia",5,54,"Friend",0.6,"Rob","Alicia","AliciaRob",0.25705862
"6346","Rob","Alicia",5,55,"Win",0,"Rob","Alicia","AliciaRob",0.25705862
"6347","Rob","Alicia",5,56,"Friend",0.2,"Rob","Alicia","AliciaRob",0.25705862
"6348","Rob","Alicia",5,57,"Friend",0.6,"Rob","Alicia","AliciaRob",0.25705862
"6349","Rob","Alicia",5,58,"Win",0.6,"Rob","Alicia","AliciaRob",0.25705862
"6350","Rob","Alicia",5,59,"Friend",0.4,"Rob","Alicia","AliciaRob",0.25705862
"6351","Rob","Alicia",5,60,"Friend",0,"Rob","Alicia","AliciaRob",0.25705862
"6352","Rob","Alicia",5,1,"Friend",0.2,"Rob","Alicia","AliciaRob",0.25705862
"6353","Rob","Alicia",5,2,"Friend",0.6,"Rob","Alicia","AliciaRob",0.25705862
"6354","Rob","Alicia",5,3,"Rival",0.5,"Rob","Alicia","AliciaRob",0.25705862
"6355","Rob","Alicia",5,4,"Friend",0.2,"Rob","Alicia","AliciaRob",0.25705862
"6356","Rob","Alicia",5,5,"Friend",0.6,"Rob","Alicia","AliciaRob",0.25705862
"6357","Rob","Alicia",5,6,"Rival",0.6,"Rob","Alicia","AliciaRob",0.25705862
"6358","Rob","Alicia",5,7,"Friend",0.2,"Rob","Alicia","AliciaRob",0.25705862
"6359","Rob","Alicia",5,8,"Friend",0.2,"Rob","Alicia","AliciaRob",0.25705862
"6360","Rob","Alicia",5,9,"Win",0.4,"Rob","Alicia","AliciaRob",0.25705862
"6361","Rob","Alicia",5,10,"Friend",0.25,"Rob","Alicia","AliciaRob",0.25705862
"6362","Rob","Alicia",5,11,"Friend",0.4,"Rob","Alicia","AliciaRob",0.25705862
"6363","Rob","Alicia",5,12,"Rival",1,"Rob","Alicia","AliciaRob",0.25705862
"6364","Rob","Alicia",5,13,"Friend",0.2,"Rob","Alicia","AliciaRob",0.25705862
"6365","Rob","Alicia",5,14,"Friend",0.4,"Rob","Alicia","AliciaRob",0.25705862
"6366","Rob","Alicia",5,15,"Friend",0.5,"Rob","Alicia","AliciaRob",0.25705862
"6367","Rob","Alicia",5,16,"Win",0.2,"Rob","Alicia","AliciaRob",0.25705862
"6368","Rob","Alicia",5,18,"Win",0.2,"Rob","Alicia","AliciaRob",0.25705862
"6369","Rob","Alicia",5,19,"Rival",0.8,"Rob","Alicia","AliciaRob",0.25705862
"6370","Rob","Alicia",5,20,"Rival",0.75,"Rob","Alicia","AliciaRob",0.25705862
"6371","Rob","Alicia",5,21,"Win",0.2,"Rob","Alicia","AliciaRob",0.25705862
"6372","Rob","Alicia",5,22,"Friend",0.4,"Rob","Alicia","AliciaRob",0.25705862
"6373","Rob","Alicia",5,23,"Win",0,"Rob","Alicia","AliciaRob",0.25705862
"6374","Rob","Alicia",5,24,"Rival",0.2,"Rob","Alicia","AliciaRob",0.25705862
"6375","Rob","Alicia",5,25,"Rival",0.8,"Rob","Alicia","AliciaRob",0.25705862
"6376","Rob","Alicia",5,26,"Rival",0.666666666666667,"Rob","Alicia","AliciaRob",0.25705862
"6377","Rob","Alicia",5,27,"Rival",0.75,"Rob","Alicia","AliciaRob",0.25705862
"6378","Rob","Alicia",5,28,"Win",0,"Rob","Alicia","AliciaRob",0.25705862
"6379","Rob","Alicia",5,30,"Win",0.2,"Rob","Alicia","AliciaRob",0.25705862
"6380","Rob","Alicia",5,31,"Rival",0.25,"Rob","Alicia","AliciaRob",0.25705862
"6381","Rob","Alicia",5,32,"Friend",0.2,"Rob","Alicia","AliciaRob",0.25705862
"6382","Rob","Alicia",5,33,"Friend",0.2,"Rob","Alicia","AliciaRob",0.25705862
"6383","Rob","Alicia",5,34,"Friend",0.2,"Rob","Alicia","AliciaRob",0.25705862
"6384","Rob","Alicia",5,35,"Friend",0.2,"Rob","Alicia","AliciaRob",0.25705862
"6385","Rob","Alicia",6,36,"Rival",0.8,"Rob","Alicia","AliciaRob",0.075233474
"6386","Rob","Alicia",6,37,"Rival",0.8,"Rob","Alicia","AliciaRob",0.075233474
"6387","Rob","Alicia",6,39,"Win",0.75,"Rob","Alicia","AliciaRob",0.075233474
"6388","Rob","Alicia",6,40,"Friend",0.25,"Rob","Alicia","AliciaRob",0.075233474
"6389","Rob","Alicia",6,41,"Friend",0,"Rob","Alicia","AliciaRob",0.075233474
"6390","Rob","Alicia",6,42,"Win",0,"Rob","Alicia","AliciaRob",0.075233474
"6391","Rob","Alicia",6,43,"Rival",1,"Rob","Alicia","AliciaRob",0.075233474
"6392","Rob","Alicia",6,44,"Rival",0.8,"Rob","Alicia","AliciaRob",0.075233474
"6393","Rob","Alicia",6,45,"Rival",0.8,"Rob","Alicia","AliciaRob",0.075233474
"6394","Rob","Alicia",6,46,"Rival",0.8,"Rob","Alicia","AliciaRob",0.075233474
"6395","Rob","Alicia",6,47,"Win",0.5,"Rob","Alicia","AliciaRob",0.075233474
"6396","Rob","Alicia",6,48,"Rival",1,"Rob","Alicia","AliciaRob",0.075233474
"6397","Rob","Alicia",6,49,"Friend",0.4,"Rob","Alicia","AliciaRob",0.075233474
"6398","Rob","Alicia",6,50,"Rival",0.8,"Rob","Alicia","AliciaRob",0.075233474
"6399","Rob","Alicia",6,51,"Rival",0.4,"Rob","Alicia","AliciaRob",0.075233474
"6400","Rob","Alicia",6,52,"Friend",0,"Rob","Alicia","AliciaRob",0.075233474
"6401","Rob","Alicia",6,53,"Win",0,"Rob","Alicia","AliciaRob",0.075233474
"6402","Rob","Alicia",6,54,"Win",0.2,"Rob","Alicia","AliciaRob",0.075233474
"6403","Rob","Alicia",6,55,"Win",0,"Rob","Alicia","AliciaRob",0.075233474
"6404","Rob","Alicia",6,56,"Win",0.8,"Rob","Alicia","AliciaRob",0.075233474
"6405","Rob","Alicia",6,57,"Rival",0.8,"Rob","Alicia","AliciaRob",0.075233474
"6406","Rob","Alicia",6,58,"Win",0,"Rob","Alicia","AliciaRob",0.075233474
"6407","Rob","Alicia",6,59,"Win",0.2,"Rob","Alicia","AliciaRob",0.075233474
"6408","Rob","Alicia",6,60,"Rival",1,"Rob","Alicia","AliciaRob",0.075233474
"6409","Rob","Alicia",6,1,"Friend",0.2,"Rob","Alicia","AliciaRob",0.075233474
"6410","Rob","Alicia",6,2,"Win",0.5,"Rob","Alicia","AliciaRob",0.075233474
"6411","Rob","Alicia",6,3,"Rival",0.8,"Rob","Alicia","AliciaRob",0.075233474
"6412","Rob","Alicia",6,4,"Win",0,"Rob","Alicia","AliciaRob",0.075233474
"6413","Rob","Alicia",6,5,"Friend",0.2,"Rob","Alicia","AliciaRob",0.075233474
"6414","Rob","Alicia",6,6,"Friend",0.6,"Rob","Alicia","AliciaRob",0.075233474
"6415","Rob","Alicia",6,7,"Win",0.2,"Rob","Alicia","AliciaRob",0.075233474
"6416","Rob","Alicia",6,8,"Friend",0.2,"Rob","Alicia","AliciaRob",0.075233474
"6417","Rob","Alicia",6,9,"Rival",0.8,"Rob","Alicia","AliciaRob",0.075233474
"6418","Rob","Alicia",6,10,"Friend",0,"Rob","Alicia","AliciaRob",0.075233474
"6419","Rob","Alicia",6,11,"Win",0,"Rob","Alicia","AliciaRob",0.075233474
"6420","Rob","Alicia",6,12,"Win",0,"Rob","Alicia","AliciaRob",0.075233474
"6421","Rob","Alicia",6,13,"Win",0,"Rob","Alicia","AliciaRob",0.075233474
"6422","Rob","Alicia",6,14,"Rival",0.6,"Rob","Alicia","AliciaRob",0.075233474
"6423","Rob","Alicia",6,15,"Win",0,"Rob","Alicia","AliciaRob",0.075233474
"6424","Rob","Alicia",6,16,"Rival",0.6,"Rob","Alicia","AliciaRob",0.075233474
"6425","Rob","Alicia",6,18,"Friend",0.4,"Rob","Alicia","AliciaRob",0.075233474
"6426","Rob","Alicia",6,19,"Win",0,"Rob","Alicia","AliciaRob",0.075233474
"6427","Rob","Alicia",6,20,"Friend",0.2,"Rob","Alicia","AliciaRob",0.075233474
"6428","Rob","Alicia",6,21,"Win",0,"Rob","Alicia","AliciaRob",0.075233474
"6429","Rob","Alicia",6,22,"Rival",0.8,"Rob","Alicia","AliciaRob",0.075233474
"6430","Rob","Alicia",6,23,"Friend",0,"Rob","Alicia","AliciaRob",0.075233474
"6431","Rob","Alicia",6,24,"Rival",0.8,"Rob","Alicia","AliciaRob",0.075233474
"6432","Rob","Alicia",6,25,"Friend",0,"Rob","Alicia","AliciaRob",0.075233474
"6433","Rob","Alicia",6,26,"Win",0,"Rob","Alicia","AliciaRob",0.075233474
"6434","Rob","Alicia",6,27,"Friend",0.2,"Rob","Alicia","AliciaRob",0.075233474
"6435","Rob","Alicia",6,28,"Rival",0.75,"Rob","Alicia","AliciaRob",0.075233474
"6436","Rob","Alicia",6,30,"Rival",0,"Rob","Alicia","AliciaRob",0.075233474
"6437","Rob","Alicia",6,31,"Friend",0,"Rob","Alicia","AliciaRob",0.075233474
"6438","Rob","Alicia",6,32,"Win",0,"Rob","Alicia","AliciaRob",0.075233474
"6439","Rob","Alicia",6,33,"Rival",0.6,"Rob","Alicia","AliciaRob",0.075233474
"6440","Rob","Alicia",6,34,"Friend",0.5,"Rob","Alicia","AliciaRob",0.075233474
"6441","Rob","Alicia",6,35,"Rival",0.4,"Rob","Alicia","AliciaRob",0.075233474
"6442","Rob","Amber",1,40,"Friend",1,"Rob","Amber","AmberRob",0.26719558
"6443","Rob","Amber",1,28,"Rival",0.6,"Rob","Amber","AmberRob",0.26719558
"6444","Rob","Amber",1,16,"Win",1,"Rob","Amber","AmberRob",0.26719558
"6445","Rob","Amber",1,13,"Win",1,"Rob","Amber","AmberRob",0.26719558
"6446","Rob","Amber",1,58,"Friend",0.8,"Rob","Amber","AmberRob",0.26719558
"6447","Rob","Amber",1,26,"Win",1,"Rob","Amber","AmberRob",0.26719558
"6448","Rob","Amber",1,18,"Friend",0.6,"Rob","Amber","AmberRob",0.26719558
"6449","Rob","Amber",1,37,"Friend",0.6,"Rob","Amber","AmberRob",0.26719558
"6450","Rob","Amber",1,39,"Friend",1,"Rob","Amber","AmberRob",0.26719558
"6451","Rob","Amber",1,59,"Rival",0.4,"Rob","Amber","AmberRob",0.26719558
"6452","Rob","Amber",1,60,"Win",0.2,"Rob","Amber","AmberRob",0.26719558
"6453","Rob","Amber",1,27,"Win",0.6,"Rob","Amber","AmberRob",0.26719558
"6454","Rob","Amber",1,55,"Friend",1,"Rob","Amber","AmberRob",0.26719558
"6455","Rob","Amber",1,25,"Rival",0,"Rob","Amber","AmberRob",0.26719558
"6456","Rob","Amber",1,22,"Win",0.4,"Rob","Amber","AmberRob",0.26719558
"6457","Rob","Amber",1,6,"Rival",0.2,"Rob","Amber","AmberRob",0.26719558
"6458","Rob","Amber",1,9,"Rival",0.4,"Rob","Amber","AmberRob",0.26719558
"6459","Rob","Amber",1,30,"Win",0.2,"Rob","Amber","AmberRob",0.26719558
"6460","Rob","Amber",1,53,"Rival",0.4,"Rob","Amber","AmberRob",0.26719558
"6461","Rob","Amber",1,11,"Rival",0.6,"Rob","Amber","AmberRob",0.26719558
"6462","Rob","Amber",1,54,"Win",0.5,"Rob","Amber","AmberRob",0.26719558
"6463","Rob","Amber",1,12,"Rival",0.6,"Rob","Amber","AmberRob",0.26719558
"6464","Rob","Amber",1,10,"Win",0.8,"Rob","Amber","AmberRob",0.26719558
"6465","Rob","Amber",1,14,"Win",1,"Rob","Amber","AmberRob",0.26719558
"6466","Rob","Amber",1,36,"Friend",1,"Rob","Amber","AmberRob",0.26719558
"6467","Rob","Amber",1,15,"Win",1,"Rob","Amber","AmberRob",0.26719558
"6468","Rob","Amber",1,43,"Friend",0.8,"Rob","Amber","AmberRob",0.26719558
"6469","Rob","Amber",1,3,"Friend",0.6,"Rob","Amber","AmberRob",0.26719558
"6470","Rob","Amber",1,23,"Rival",0.4,"Rob","Amber","AmberRob",0.26719558
"6471","Rob","Amber",1,51,"Friend",0.4,"Rob","Amber","AmberRob",0.26719558
"6472","Rob","Amber",1,32,"Rival",0.2,"Rob","Amber","AmberRob",0.26719558
"6473","Rob","Amber",1,34,"Win",0.6,"Rob","Amber","AmberRob",0.26719558
"6474","Rob","Amber",1,56,"Rival",0.5,"Rob","Amber","AmberRob",0.26719558
"6475","Rob","Amber",1,35,"Win",0.6,"Rob","Amber","AmberRob",0.26719558
"6476","Rob","Amber",1,24,"Friend",1,"Rob","Amber","AmberRob",0.26719558
"6477","Rob","Amber",1,52,"Win",0.6,"Rob","Amber","AmberRob",0.26719558
"6478","Rob","Amber",1,33,"Win",1,"Rob","Amber","AmberRob",0.26719558
"6479","Rob","Amber",1,41,"Friend",0.6,"Rob","Amber","AmberRob",0.26719558
"6480","Rob","Amber",1,46,"Win",0.6,"Rob","Amber","AmberRob",0.26719558
"6481","Rob","Amber",1,48,"Friend",0.6,"Rob","Amber","AmberRob",0.26719558
"6482","Rob","Amber",1,1,"Win",0.8,"Rob","Amber","AmberRob",0.26719558
"6483","Rob","Amber",1,47,"Friend",0.75,"Rob","Amber","AmberRob",0.26719558
"6484","Rob","Amber",1,4,"Win",0.8,"Rob","Amber","AmberRob",0.26719558
"6485","Rob","Amber",1,21,"Friend",0.4,"Rob","Amber","AmberRob",0.26719558
"6486","Rob","Amber",1,5,"Win",0.6,"Rob","Amber","AmberRob",0.26719558
"6487","Rob","Amber",1,44,"Friend",0.6,"Rob","Amber","AmberRob",0.26719558
"6488","Rob","Amber",1,19,"Friend",0.8,"Rob","Amber","AmberRob",0.26719558
"6489","Rob","Amber",1,20,"Win",0.8,"Rob","Amber","AmberRob",0.26719558
"6490","Rob","Amber",1,8,"Win",1,"Rob","Amber","AmberRob",0.26719558
"6491","Rob","Amber",1,2,"Friend",0.25,"Rob","Amber","AmberRob",0.26719558
"6492","Rob","Amber",1,50,"Friend",0.2,"Rob","Amber","AmberRob",0.26719558
"6493","Rob","Amber",1,42,"Rival",0.6,"Rob","Amber","AmberRob",0.26719558
"6494","Rob","Amber",1,57,"Friend",0.6,"Rob","Amber","AmberRob",0.26719558
"6495","Rob","Amber",1,45,"Friend",0.8,"Rob","Amber","AmberRob",0.26719558
"6496","Rob","Amber",1,49,"Win",0.6,"Rob","Amber","AmberRob",0.26719558
"6497","Rob","Amber",1,31,"Win",0.25,"Rob","Amber","AmberRob",0.26719558
"6498","Rob","Amber",1,7,"Rival",0.4,"Rob","Amber","AmberRob",0.26719558
"6499","Rob","Amber",2,37,"Rival",0,"Rob","Amber","AmberRob",0.3485217
"6500","Rob","Amber",2,39,"Rival",0,"Rob","Amber","AmberRob",0.3485217
"6501","Rob","Amber",2,40,"Rival",0.2,"Rob","Amber","AmberRob",0.3485217
"6502","Rob","Amber",2,41,"Win",0.6,"Rob","Amber","AmberRob",0.3485217
"6503","Rob","Amber",2,42,"Friend",0.8,"Rob","Amber","AmberRob",0.3485217
"6504","Rob","Amber",2,43,"Rival",0.8,"Rob","Amber","AmberRob",0.3485217
"6505","Rob","Amber",2,44,"Win",0.6,"Rob","Amber","AmberRob",0.3485217
"6506","Rob","Amber",2,45,"Friend",0.8,"Rob","Amber","AmberRob",0.3485217
"6507","Rob","Amber",2,46,"Friend",0.2,"Rob","Amber","AmberRob",0.3485217
"6508","Rob","Amber",2,47,"Rival",0.4,"Rob","Amber","AmberRob",0.3485217
"6509","Rob","Amber",2,48,"Win",0.75,"Rob","Amber","AmberRob",0.3485217
"6510","Rob","Amber",2,49,"Rival",0.2,"Rob","Amber","AmberRob",0.3485217
"6511","Rob","Amber",2,50,"Win",0.8,"Rob","Amber","AmberRob",0.3485217
"6512","Rob","Amber",2,51,"Win",1,"Rob","Amber","AmberRob",0.3485217
"6513","Rob","Amber",2,52,"Friend",0.6,"Rob","Amber","AmberRob",0.3485217
"6514","Rob","Amber",2,53,"Friend",1,"Rob","Amber","AmberRob",0.3485217
"6515","Rob","Amber",2,54,"Rival",0.2,"Rob","Amber","AmberRob",0.3485217
"6516","Rob","Amber",2,55,"Friend",0.6,"Rob","Amber","AmberRob",0.3485217
"6517","Rob","Amber",2,56,"Win",0.6,"Rob","Amber","AmberRob",0.3485217
"6518","Rob","Amber",2,57,"Win",0.8,"Rob","Amber","AmberRob",0.3485217
"6519","Rob","Amber",2,58,"Rival",0.4,"Rob","Amber","AmberRob",0.3485217
"6520","Rob","Amber",2,59,"Win",0.8,"Rob","Amber","AmberRob",0.3485217
"6521","Rob","Amber",2,60,"Rival",0.4,"Rob","Amber","AmberRob",0.3485217
"6522","Rob","Amber",2,1,"Rival",0.2,"Rob","Amber","AmberRob",0.3485217
"6523","Rob","Amber",2,2,"Rival",0.333333333333333,"Rob","Amber","AmberRob",0.3485217
"6524","Rob","Amber",2,3,"Friend",0.6,"Rob","Amber","AmberRob",0.3485217
"6525","Rob","Amber",2,4,"Rival",0.8,"Rob","Amber","AmberRob",0.3485217
"6526","Rob","Amber",2,5,"Rival",0.2,"Rob","Amber","AmberRob",0.3485217
"6527","Rob","Amber",2,6,"Friend",0.6,"Rob","Amber","AmberRob",0.3485217
"6528","Rob","Amber",2,7,"Rival",0.6,"Rob","Amber","AmberRob",0.3485217
"6529","Rob","Amber",2,8,"Rival",0.6,"Rob","Amber","AmberRob",0.3485217
"6530","Rob","Amber",2,9,"Friend",0.5,"Rob","Amber","AmberRob",0.3485217
"6531","Rob","Amber",2,10,"Win",0.8,"Rob","Amber","AmberRob",0.3485217
"6532","Rob","Amber",2,11,"Win",0.6,"Rob","Amber","AmberRob",0.3485217
"6533","Rob","Amber",2,12,"Friend",0.6,"Rob","Amber","AmberRob",0.3485217
"6534","Rob","Amber",2,13,"Rival",0.4,"Rob","Amber","AmberRob",0.3485217
"6535","Rob","Amber",2,14,"Rival",0.4,"Rob","Amber","AmberRob",0.3485217
"6536","Rob","Amber",2,15,"Rival",0.2,"Rob","Amber","AmberRob",0.3485217
"6537","Rob","Amber",2,16,"Friend",1,"Rob","Amber","AmberRob",0.3485217
"6538","Rob","Amber",2,18,"Win",0.4,"Rob","Amber","AmberRob",0.3485217
"6539","Rob","Amber",2,19,"Friend",0.4,"Rob","Amber","AmberRob",0.3485217
"6540","Rob","Amber",2,20,"Win",1,"Rob","Amber","AmberRob",0.3485217
"6541","Rob","Amber",2,21,"Friend",0.6,"Rob","Amber","AmberRob",0.3485217
"6542","Rob","Amber",2,22,"Friend",0.6,"Rob","Amber","AmberRob",0.3485217
"6543","Rob","Amber",2,23,"Friend",0.333333333333333,"Rob","Amber","AmberRob",0.3485217
"6544","Rob","Amber",2,24,"Win",0.4,"Rob","Amber","AmberRob",0.3485217
"6545","Rob","Amber",2,25,"Win",1,"Rob","Amber","AmberRob",0.3485217
"6546","Rob","Amber",2,26,"Friend",0.6,"Rob","Amber","AmberRob",0.3485217
"6547","Rob","Amber",2,27,"Rival",0.5,"Rob","Amber","AmberRob",0.3485217
"6548","Rob","Amber",2,28,"Friend",0.6,"Rob","Amber","AmberRob",0.3485217
"6549","Rob","Amber",2,30,"Friend",0.4,"Rob","Amber","AmberRob",0.3485217
"6550","Rob","Amber",2,31,"Rival",0.2,"Rob","Amber","AmberRob",0.3485217
"6551","Rob","Amber",2,32,"Rival",0.2,"Rob","Amber","AmberRob",0.3485217
"6552","Rob","Amber",2,33,"Friend",0.4,"Rob","Amber","AmberRob",0.3485217
"6553","Rob","Amber",2,34,"Rival",0.6,"Rob","Amber","AmberRob",0.3485217
"6554","Rob","Amber",2,35,"Friend",0.8,"Rob","Amber","AmberRob",0.3485217
"6555","Rob","Amber",2,36,"Rival",0,"Rob","Amber","AmberRob",0.3485217
"6556","Rob","Amber",3,1,"Win",0.8,"Rob","Amber","AmberRob",0.29281175
"6557","Rob","Amber",3,2,"Win",0.8,"Rob","Amber","AmberRob",0.29281175
"6558","Rob","Amber",3,3,"Win",0.8,"Rob","Amber","AmberRob",0.29281175
"6559","Rob","Amber",3,4,"Rival",0,"Rob","Amber","AmberRob",0.29281175
"6560","Rob","Amber",3,5,"Win",0.8,"Rob","Amber","AmberRob",0.29281175
"6561","Rob","Amber",3,6,"Win",1,"Rob","Amber","AmberRob",0.29281175
"6562","Rob","Amber",3,7,"Win",1,"Rob","Amber","AmberRob",0.29281175
"6563","Rob","Amber",3,8,"Win",0.8,"Rob","Amber","AmberRob",0.29281175
"6564","Rob","Amber",3,9,"Friend",1,"Rob","Amber","AmberRob",0.29281175
"6565","Rob","Amber",3,10,"Rival",0.25,"Rob","Amber","AmberRob",0.29281175
"6566","Rob","Amber",3,11,"Rival",0.2,"Rob","Amber","AmberRob",0.29281175
"6567","Rob","Amber",3,12,"Win",0.8,"Rob","Amber","AmberRob",0.29281175
"6568","Rob","Amber",3,13,"Friend",1,"Rob","Amber","AmberRob",0.29281175
"6569","Rob","Amber",3,14,"Friend",0.8,"Rob","Amber","AmberRob",0.29281175
"6570","Rob","Amber",3,15,"Friend",0.6,"Rob","Amber","AmberRob",0.29281175
"6571","Rob","Amber",3,16,"Rival",0,"Rob","Amber","AmberRob",0.29281175
"6572","Rob","Amber",3,18,"Rival",0.2,"Rob","Amber","AmberRob",0.29281175
"6573","Rob","Amber",3,19,"Win",0.8,"Rob","Amber","AmberRob",0.29281175
"6574","Rob","Amber",3,20,"Rival",0.6,"Rob","Amber","AmberRob",0.29281175
"6575","Rob","Amber",3,21,"Rival",0.2,"Rob","Amber","AmberRob",0.29281175
"6576","Rob","Amber",3,22,"Win",0.6,"Rob","Amber","AmberRob",0.29281175
"6577","Rob","Amber",3,23,"Win",1,"Rob","Amber","AmberRob",0.29281175
"6578","Rob","Amber",3,24,"Win",0.6,"Rob","Amber","AmberRob",0.29281175
"6579","Rob","Amber",3,25,"Win",1,"Rob","Amber","AmberRob",0.29281175
"6580","Rob","Amber",3,26,"Friend",1,"Rob","Amber","AmberRob",0.29281175
"6581","Rob","Amber",3,27,"Friend",1,"Rob","Amber","AmberRob",0.29281175
"6582","Rob","Amber",3,28,"Win",0.6,"Rob","Amber","AmberRob",0.29281175
"6583","Rob","Amber",3,30,"Rival",0,"Rob","Amber","AmberRob",0.29281175
"6584","Rob","Amber",3,31,"Win",0.8,"Rob","Amber","AmberRob",0.29281175
"6585","Rob","Amber",3,32,"Win",0.4,"Rob","Amber","AmberRob",0.29281175
"6586","Rob","Amber",3,33,"Rival",0.4,"Rob","Amber","AmberRob",0.29281175
"6587","Rob","Amber",3,34,"Win",0.4,"Rob","Amber","AmberRob",0.29281175
"6588","Rob","Amber",3,35,"Win",0.6,"Rob","Amber","AmberRob",0.29281175
"6589","Rob","Amber",3,36,"Win",1,"Rob","Amber","AmberRob",0.29281175
"6590","Rob","Amber",3,37,"Win",0,"Rob","Amber","AmberRob",0.29281175
"6591","Rob","Amber",3,39,"Win",0,"Rob","Amber","AmberRob",0.29281175
"6592","Rob","Amber",3,40,"Rival",0.4,"Rob","Amber","AmberRob",0.29281175
"6593","Rob","Amber",3,41,"Rival",0.2,"Rob","Amber","AmberRob",0.29281175
"6594","Rob","Amber",3,42,"Win",0.4,"Rob","Amber","AmberRob",0.29281175
"6595","Rob","Amber",3,43,"Win",0.6,"Rob","Amber","AmberRob",0.29281175
"6596","Rob","Amber",3,44,"Rival",0,"Rob","Amber","AmberRob",0.29281175
"6597","Rob","Amber",3,45,"Win",0.4,"Rob","Amber","AmberRob",0.29281175
"6598","Rob","Amber",3,46,"Rival",0,"Rob","Amber","AmberRob",0.29281175
"6599","Rob","Amber",3,47,"Friend",0.25,"Rob","Amber","AmberRob",0.29281175
"6600","Rob","Amber",3,48,"Friend",1,"Rob","Amber","AmberRob",0.29281175
